,Unnamed: 0,Bet State Chosen,Kelly Criterion Suggestion,Payouts (per Dollar),League,Date,Success,Allocation Dollars,Allocation Percentage
339,2.0,Timberwolves,0.28,3.15,NBA,2021-02-17,0.0,7.719102624891395,0.028201438848920866
340,3.0,Pelicans,0.44,1.68,NBA,2021-02-17,0.0,12.13001841054362,0.044316546762589934
341,4.0,Warriors,0.32,1.98,NBA,2021-02-17,1.0,8.82183157130445,0.03223021582733813
342,5.0,Clippers,0.39,2.08,NBA,2021-02-17,0.0,10.7516072275273,0.039280575539568346
342,0.0,ClubBrugge,0.17,2.75,EUL,2021-02-18,0.0,3.8007417275154443,0.014166666666666666
343,1.0,Olympiacos,0.36,2.2,EUL,2021-02-18,1.0,8.048629540620942,0.030000000000000002
344,2.0,Leicester,0.3,2.15,EUL,2021-02-18,0.0,6.707191283850784,0.024999999999999998
345,3.0,RealSociedad,0.23,3.0,EUL,2021-02-18,0.0,5.142179984285601,0.019166666666666665
346,4.0,Wolfsberg,0.04,8.0,EUL,2021-02-18,0.0,0.8942921711801045,0.003333333333333333
347,5.0,DrawWolfsbergvTottenham,0.06,4.9,EUL,2021-02-18,0.0,1.3414382567701566,0.004999999999999999
348,6.0,RBSalzburg,0.29,2.4,EUL,2021-02-18,0.0,6.4836182410557575,0.024166666666666663
349,7.0,Napoli,0.26,2.2,EUL,2021-02-18,0.0,5.812899112670681,0.02166666666666667
350,8.0,Molde,0.25,6.5,EUL,2021-02-18,0.0,5.5893260698756535,0.020833333333333332
351,9.0,Lille,0.2,2.6,EUL,2021-02-18,0.0,4.471460855900523,0.01666666666666667
352,10.0,Antwerp,0.11,4.3,EUL,2021-02-18,0.0,2.4593034707452874,0.009166666666666667
353,11.0,MaccabiTelAviv,0.14,4.4,EUL,2021-02-18,0.0,3.1300225991303665,0.011666666666666669
354,0.0,Kings,0.35,2.1,NBA,2021-02-18,0.0,7.825056497825915,0.029166666666666667
347,0.0,Wolves,0.23,2.45,EPL,2021-02-19,1.0,4.712214627138029,0.021009615384615387
348,0.0,Brest,0.07,6.5,FL1,2021-02-19,0.0,1.4341522778246176,0.00639423076923077
349,0.0,Arminia,0.05,5.5,GPL,2021-02-19,0.0,1.024394484160441,0.0045673076923076926
350,0.0,Magic,0.41,2.48,NBA,2021-02-19,1.0,8.400034770115617,0.037451923076923084
351,1.0,Celtics,0.5,1.63,NBA,2021-02-19,1.0,10.24394484160441,0.04567307692307692
352,2.0,Thunder,0.04,6.4,NBA,2021-02-19,0.0,0.819515587328353,0.0036538461538461542
353,3.0,Pelicans,0.29,2.1,NBA,2021-02-19,0.0,5.941488008130557,0.026490384615384614
354,0.0,WillemII,0.15,5.0,NPL,2021-02-19,0.0,3.073183452481323,0.013701923076923075
355,1.0,DrawWillemIIvUtrecht,0.09,4.3,NPL,2021-02-19,0.0,1.843910071488794,0.008221153846153847
356,0.0,Trabzonspor,0.25,2.45,TSL,2021-02-19,1.0,5.121972420802205,0.02283653846153846
338,0.0,IpswichTown,0.15,3.4,ELO,2021-02-20,0.0,1.4882537854630806,0.006117021276595745
339,1.0,SwindonTown,0.23,3.7,ELO,2021-02-20,1.0,2.281989137710057,0.009379432624113476
340,2.0,Peterborough,0.54,1.56,ELO,2021-02-20,1.0,5.35771362766709,0.022021276595744682
341,3.0,Rochdale,0.2,3.4,ELO,2021-02-20,0.0,1.9843383806174406,0.008156028368794326
342,4.0,Sunderland,0.37,1.87,ELO,2021-02-20,1.0,3.6710260041422655,0.015088652482269505
343,0.0,Burnley,0.36,2.05,EPL,2021-02-20,0.0,3.5718090851113935,0.014680851063829787
344,0.0,1FCKöln,0.16,3.4,GPL,2021-02-20,0.0,1.5874707044939527,0.006524822695035461
345,1.0,Eintracht,0.11,3.9,GPL,2021-02-20,1.0,1.0913861093395925,0.00448581560283688
346,2.0,SCFreiburg,0.2,2.5,GPL,2021-02-20,0.0,1.9843383806174406,0.008156028368794326
347,0.0,Genoa,0.17,2.75,ISA,2021-02-20,0.0,1.6866876235248247,0.006932624113475177
348,0.0,AtléticoMadrid,0.54,1.53,LLA,2021-02-20,0.0,5.35771362766709,0.022021276595744682
349,0.0,Hornets,0.42,2.08,NBA,2021-02-20,1.0,4.167110599296626,0.017127659574468084
350,1.0,Lakers,0.54,1.68,NBA,2021-02-20,0.0,5.35771362766709,0.022021276595744682
351,2.0,Bulls,0.29,2.18,NBA,2021-02-20,1.0,2.8772906518952888,0.011826241134751772
352,3.0,TrailBlazers,0.58,1.64,NBA,2021-02-20,0.0,5.7545813037905775,0.023652482269503543
353,0.0,VVVVenlo,0.06,7.5,NPL,2021-02-20,0.0,0.5953015141852321,0.0024468085106382977
354,0.0,GilVicente,0.23,2.5,PPL,2021-02-20,1.0,2.281989137710057,0.009379432624113476
355,0.0,Kasımpaşa,0.21,2.65,TSL,2021-02-20,1.0,2.083555299648313,0.008563829787234042
356,1.0,Galatasaray,0.28,2.4,TSL,2021-02-20,1.0,2.7780737328644176,0.011418439716312059
336,0.0,AGFAarhus,0.39,1.8,DSL,2021-02-21,1.0,6.786922785306633,0.027356115107913675
337,1.0,Brøndby,0.54,1.69,DSL,2021-02-21,1.0,13.011615280706206,0.05244604316546763
338,0.0,WestHam,0.21,3.0,EPL,2021-02-21,1.0,1.9678060146747036,0.007931654676258993
339,1.0,AstonVilla,0.13,3.2,EPL,2021-02-21,0.0,0.7541025317007368,0.0030395683453237413
340,2.0,Arsenal,0.06,6.0,EPL,2021-02-21,0.0,0.16063722568773092,0.0006474820143884892
341,3.0,DrawArsenalvManCity,0.07,4.5,EPL,2021-02-21,0.0,0.21864511274163378,0.0008812949640287772
342,0.0,DijonFCO,0.04,7.0,FL1,2021-02-21,0.0,0.07139432252788042,0.0002877697841726619
343,1.0,Nice,0.19,2.55,FL1,2021-02-21,0.0,1.6108344020353018,0.006492805755395684
344,2.0,Strasbourg,0.25,2.3,FL1,2021-02-21,0.0,2.7888407237453285,0.011241007194244606
345,3.0,Nîmes,0.15,3.2,FL1,2021-02-21,1.0,1.0039826605483182,0.0040467625899280575
346,0.0,HerthaBSC,0.08,5.4,GPL,2021-02-21,0.0,0.28557729011152166,0.0011510791366906477
347,1.0,Hoffenheim,0.31,2.25,GPL,2021-02-21,1.0,4.288121496830817,0.017284172661870503
348,0.0,Parma,0.11,3.6,ISA,2021-02-21,0.0,0.5399195641170956,0.0021762589928057555
349,1.0,ACMilan,0.1,3.8,ISA,2021-02-21,0.0,0.44621451579925264,0.0017985611510791372
350,2.0,Napoli,0.09,4.1,ISA,2021-02-21,0.0,0.3614337577973945,0.0014568345323741005
351,0.0,Villarreal,0.15,3.0,LLA,2021-02-21,0.0,1.0039826605483182,0.0040467625899280575
352,0.0,PumasUNAM,0.17,3.4,MLM,2021-02-21,0.0,1.2895599506598403,0.005197841726618707
353,0.0,Pelicans,0.34,2.26,NBA,2021-02-21,1.0,5.158239802639361,0.020791366906474828
354,1.0,Magic,0.48,1.77,NBA,2021-02-21,1.0,10.280782444014779,0.04143884892086331
355,2.0,Raptors,0.45,2.1,NBA,2021-02-21,1.0,9.035843944934864,0.03642086330935252
356,0.0,RKC,0.15,3.1,NPL,2021-02-21,1.0,1.0039826605483182,0.0040467625899280575
357,1.0,PSV,0.51,1.59,NPL,2021-02-21,1.0,11.60603955593856,0.04678057553956835
358,0.0,PaçosFerreira,0.25,2.6,PPL,2021-02-21,1.0,2.7888407237453285,0.011241007194244606
359,1.0,Farense,0.05,7.0,PPL,2021-02-21,0.0,0.11155362894981316,0.0004496402877697843
360,0.0,GFK,0.29,2.1,TSL,2021-02-21,0.0,3.752664077871714,0.01512589928057554
353,0.0,CrystalPalace,0.05,5.7,EPL,2021-02-22,1.0,1.1476349023131183,0.0038461538461538464
354,0.0,Osasuna,0.08,4.3,LLA,2021-02-22,0.0,1.836215843700989,0.006153846153846153
355,0.0,Guadalajara,0.11,3.5,MLM,2021-02-22,0.0,2.52479678508886,0.008461538461538461
356,0.0,Rockets,0.48,1.86,NBA,2021-02-22,0.0,11.017295062205935,0.036923076923076927
357,1.0,Thunder,0.17,2.76,NBA,2021-02-22,0.0,3.9019586678646023,0.013076923076923078
358,2.0,Lakers,0.65,1.37,NBA,2021-02-22,0.0,14.919253730070537,0.05
359,0.0,Marítimo,0.06,10.0,PPL,2021-02-22,0.0,1.377161882775742,0.004615384615384616
360,0.0,Ankaragücü,0.22,2.5,TSL,2021-02-22,0.0,5.04959357017772,0.016923076923076923
350,0.0,Wycombe,0.09,4.3,ECL,2021-02-23,1.0,1.456486775448727,0.00553475935828877
351,1.0,Rotherham,0.21,2.75,ECL,2021-02-23,0.0,3.398469142713697,0.012914438502673799
352,0.0,Gillingham,0.24,2.6,ELO,2021-02-23,0.0,3.8839647345299393,0.014759358288770057
353,2.0,Stanley,0.26,3.4,ELO,2021-02-23,0.0,4.207628462407434,0.015989304812834226
354,3.0,Rochdale,0.23,3.2,ELO,2021-02-23,0.0,3.722132870591192,0.01414438502673797
355,4.0,BurtonAlbion,0.08,4.7,ELO,2021-02-23,1.0,1.2946549115099797,0.0049197860962566856
356,5.0,Peterborough,0.37,2.1,ELO,2021-02-23,1.0,5.987778965733656,0.02275401069518717
357,0.0,AtléticoMadrid,0.17,2.75,ELO,2021-02-23,0.0,2.7511416869587073,0.010454545454545458
358,0.0,LeedsUnited,0.23,2.35,EPL,2021-02-23,1.0,3.722132870591192,0.01414438502673797
359,0.0,Cavaliers,0.12,3.25,NBA,2021-02-23,1.0,1.9419823672649696,0.007379679144385028
360,1.0,Magic,0.55,1.68,NBA,2021-02-23,0.0,8.900752516631112,0.03382352941176472
361,2.0,Raptors,0.37,2.12,NBA,2021-02-23,0.0,5.987778965733656,0.02275401069518717
362,3.0,Clippers,0.82,1.2,NBA,2021-02-23,1.0,13.27021284297729,0.05042780748663102
359,0.0,CardiffCity,0.13,3.4,ECL,2021-02-24,1.0,4.28807160028136,0.016586206896551728
360,0.0,Nîmes,0.18,2.85,FL1,2021-02-24,1.0,5.937329908081882,0.02296551724137931
361,0.0,Pacers,0.51,1.83,NBA,2021-02-24,0.0,16.822434739565335,0.0650689655172414
362,1.0,Thunder,0.39,1.77,NBA,2021-02-24,1.0,12.86421480084408,0.049758620689655184
363,0.0,RealMadrid,0.19,3.0,UCL,2021-02-24,1.0,6.267181569641987,0.02424137931034483
364,1.0,DrawGladbachvManCity,0.05,5.9,UCL,2021-02-24,0.0,1.6492583078005227,0.006379310344827587
353,0.0,DrawAtléticoMineirovPalmeiras,0.09,4.0,BPL,2021-02-25,0.0,0.9899160385260753,0.0034883720930232558
354,1.0,Palmeiras,0.2,5.5,BPL,2021-02-25,0.0,2.1998134189468344,0.007751937984496125
355,2.0,Fortaleza,0.15,5.7,BPL,2021-02-25,0.0,1.6498600642101255,0.005813953488372093
356,3.0,SãoPaulo,0.08,4.7,BPL,2021-02-25,1.0,0.8799253675787336,0.0031007751937984496
357,4.0,Goiás,0.2,5.9,BPL,2021-02-25,0.0,2.1998134189468344,0.007751937984496125
358,5.0,DrawBragantinovGrêmio,0.09,4.0,BPL,2021-02-25,0.0,0.9899160385260753,0.0034883720930232558
359,6.0,Grêmio,0.19,6.0,BPL,2021-02-25,0.0,2.0898227479994924,0.007364341085271318
360,7.0,Botafogo,0.13,4.7,BPL,2021-02-25,0.0,1.4298787223154423,0.005038759689922481
361,8.0,Santos,0.22,4.7,BPL,2021-02-25,0.0,2.419794760841518,0.008527131782945738
362,9.0,Coritiba,0.11,4.5,BPL,2021-02-25,0.0,1.209897380420759,0.004263565891472869
363,0.0,DrawRangersvAntwerp,0.07,4.7,EUL,2021-02-25,0.0,0.769934696631392,0.002713178294573644
364,1.0,Lille,0.11,3.6,EUL,2021-02-25,0.0,1.209897380420759,0.004263565891472869
365,2.0,RBSalzburg,0.15,3.2,EUL,2021-02-25,0.0,1.6498600642101255,0.005813953488372093
366,3.0,DrawHoffenheimvMolde,0.04,6.0,EUL,2021-02-25,0.0,0.4399626837893668,0.0015503875968992248
367,4.0,Molde,0.09,8.5,EUL,2021-02-25,1.0,0.9899160385260753,0.0034883720930232558
368,5.0,ClubBrugge,0.38,2.1,EUL,2021-02-25,0.0,4.179645495998985,0.014728682170542635
369,6.0,Roma,0.45,1.62,EUL,2021-02-25,1.0,4.949580192630377,0.01744186046511628
370,7.0,Olympiacos,0.22,3.5,EUL,2021-02-25,0.0,2.419794760841518,0.008527131782945738
371,0.0,Grizzlies,0.15,3.5,NBA,2021-02-25,1.0,1.6498600642101255,0.005813953488372093
372,1.0,Nuggets,0.75,1.32,NBA,2021-02-25,0.0,8.249300321050628,0.029069767441860465
365,0.0,PerthGlory,0.27,2.15,AAL,2021-02-26,1.0,5.746293867955483,0.02147727272727273
366,0.0,Levante,0.16,3.2,LLA,2021-02-26,0.0,3.4052111810106567,0.01272727272727273
367,0.0,Querétaro,0.15,3.1,MLM,2021-02-26,0.0,3.19238548219749,0.011931818181818182
368,0.0,Raptors,0.72,1.33,NBA,2021-02-26,1.0,15.323450314547953,0.057272727272727274
369,1.0,Celtics,0.48,1.62,NBA,2021-02-26,1.0,10.21563354303197,0.038181818181818185
370,2.0,Thunder,0.29,2.76,NBA,2021-02-26,1.0,6.171945265581815,0.02306818181818182
371,3.0,Grizzlies,0.14,3.1,NBA,2021-02-26,0.0,2.979559783384325,0.011136363636363639
372,4.0,Pistons,0.35,1.98,NBA,2021-02-26,0.0,7.4488994584608115,0.027840909090909093
373,5.0,Heat,0.21,3.1,NBA,2021-02-26,1.0,4.469339675076487,0.016704545454545458
374,0.0,Beşiktaş,0.75,1.29,TSL,2021-02-26,1.0,15.961927410987453,0.05965909090909092
351,0.0,AdelaideUnited,0.12,4.8,AAL,2021-02-27,1.0,0.7846800788973123,0.0026744186046511634
352,1.0,MelbourneVic,0.18,3.1,AAL,2021-02-27,0.0,1.1770201183459685,0.004011627906976746
353,0.0,CardiffCity,0.21,2.8,ECL,2021-02-27,0.0,1.3731901380702964,0.004680232558139536
354,1.0,SwanseaCity,0.4,1.74,ECL,2021-02-27,0.0,2.615600262991041,0.008914728682170546
355,2.0,Rotherham,0.19,3.0,ECL,2021-02-27,0.0,1.2424101249207444,0.0042344961240310085
356,0.0,LincolnCity,0.28,2.25,ELO,2021-02-27,0.0,1.8309201840937288,0.006240310077519382
357,1.0,Sunderland,0.42,2.2,ELO,2021-02-27,0.0,2.746380276140593,0.009360465116279072
358,2.0,SwindonTown,0.29,2.6,ELO,2021-02-27,1.0,1.8963101906685045,0.006463178294573644
359,3.0,Peterborough,0.62,1.42,ELO,2021-02-27,1.0,4.054180407636114,0.013817829457364346
360,4.0,Rochdale,0.22,2.95,ELO,2021-02-27,0.0,1.4385801446450726,0.004903100775193799
361,5.0,HullCity,0.46,1.74,ELO,2021-02-27,1.0,3.0079403024396973,0.010251937984496128
362,0.0,AstonVilla,0.17,3.1,EPL,2021-02-27,1.0,1.1116301117711926,0.0037887596899224825
363,1.0,Newcastle,0.17,3.3,EPL,2021-02-27,0.0,1.1116301117711926,0.0037887596899224825
364,0.0,Gladbach,0.05,5.5,GPL,2021-02-27,0.0,0.32695003287388014,0.0011143410852713182
365,0.0,Spezia,0.24,2.4,ISA,2021-02-27,0.0,1.5693601577946246,0.005348837209302327
366,0.0,Eibar,0.26,2.2,LLA,2021-02-27,0.0,1.7001401709441766,0.005794573643410854
367,1.0,Barcelona,0.29,2.2,LLA,2021-02-27,1.0,1.8963101906685045,0.006463178294573644
368,2.0,Alavés,0.21,2.7,LLA,2021-02-27,0.0,1.3731901380702964,0.004680232558139536
369,3.0,Getafe,0.21,2.6,LLA,2021-02-27,1.0,1.3731901380702964,0.004680232558139536
370,0.0,CruzAzul,0.17,3.2,MLM,2021-02-27,1.0,1.1116301117711926,0.0037887596899224825
371,0.0,JairzinhoRozenstruik,0.23,3.25,MMA,2021-02-27,0.0,1.5039701512198487,0.005125968992248064
372,1.0,NikitaKrylov,0.3,3.9,MMA,2021-02-27,0.0,1.9617001972432806,0.006686046511627908
373,3.0,KevinCroom,0.21,2.76,MMA,2021-02-27,0.0,1.3731901380702964,0.004680232558139536
374,4.0,ThiagoMoises,0.25,2.88,MMA,2021-02-27,1.0,1.6347501643694007,0.00557170542635659
375,6.0,AlexisDavis,0.23,2.8,MMA,2021-02-27,1.0,1.5039701512198487,0.005125968992248064
376,7.0,VinceCachero,0.23,2.38,MMA,2021-02-27,0.0,1.5039701512198487,0.005125968992248064
377,8.0,MaximGrishin,0.21,2.58,MMA,2021-02-27,0.0,1.3731901380702964,0.004680232558139536
378,0.0,76ers,0.8,1.2,NBA,2021-02-27,0.0,5.231200525982082,0.017829457364341092
379,1.0,Knicks,0.34,1.98,NBA,2021-02-27,1.0,2.2232602235423853,0.007577519379844965
380,2.0,Spurs,0.44,2.48,NBA,2021-02-27,1.0,2.877160289290145,0.009806201550387599
381,3.0,Magic,0.15,5.1,NBA,2021-02-27,0.0,0.9808500986216403,0.003343023255813954
382,4.0,Nets,0.49,1.72,NBA,2021-02-27,0.0,3.2041103221640252,0.010920542635658918
383,0.0,ADODenHaag,0.17,3.4,NPL,2021-02-27,0.0,1.1116301117711926,0.0037887596899224825
384,0.0,Rizespor,0.16,2.95,TSL,2021-02-27,0.0,1.0462401051964165,0.0035658914728682184
385,1.0,Antalyaspor,0.19,2.55,TSL,2021-02-27,0.0,1.2424101249207444,0.0042344961240310085
386,2.0,Galatasaray,0.76,1.36,TSL,2021-02-27,1.0,4.969640499682978,0.016937984496124034
363,0.0,Nordsjælland,0.29,2.5,DSL,2021-02-28,0.0,2.61088460211478,0.009079189686924491
364,1.0,AGFAarhus,0.13,3.5,DSL,2021-02-28,0.0,1.1703965457755912,0.0040699815837937385
365,0.0,Wycombe,0.06,8.0,ECL,2021-02-28,0.0,0.5401830211271959,0.0018784530386740327
366,1.0,DrawWycombevNorwich,0.07,4.9,ECL,2021-02-28,0.0,0.6302135246483953,0.0021915285451197053
367,0.0,CrystalPalace,0.13,3.6,EPL,2021-02-28,0.0,1.1703965457755912,0.0040699815837937385
368,1.0,Leicester,0.23,2.55,EPL,2021-02-28,0.0,2.0707015809875844,0.00720073664825046
369,2.0,Burnley,0.07,6.5,EPL,2021-02-28,0.0,0.6302135246483953,0.0021915285451197053
370,0.0,Lorient,0.2,2.95,FL1,2021-02-28,1.0,1.8006100704239865,0.006261510128913444
371,1.0,Reims,0.17,2.75,FL1,2021-02-28,0.0,1.5305185598603883,0.005322283609576426
372,2.0,Nîmes,0.18,3.1,FL1,2021-02-28,0.0,1.6205490633815876,0.0056353591160220986
373,3.0,Lille,0.41,1.71,FL1,2021-02-28,0.0,3.691250644369172,0.012836095764272559
374,4.0,Marseille,0.06,5.4,FL1,2021-02-28,0.0,0.5401830211271959,0.0018784530386740327
375,0.0,Leverkusen,0.43,1.83,GPL,2021-02-28,0.0,3.871311651411571,0.013462246777163903
376,0.0,Crotone,0.13,3.3,ISA,2021-02-28,0.0,1.1703965457755912,0.0040699815837937385
377,1.0,Roma,0.28,2.3,ISA,2021-02-28,0.0,2.5208540985935812,0.008766114180478821
378,0.0,Cádiz,0.11,4.0,LLA,2021-02-28,0.0,0.9903355387331925,0.0034438305709023937
379,0.0,PumasUNAM,0.09,4.7,MLM,2021-02-28,0.0,0.8102745316907938,0.0028176795580110493
380,0.0,Celtics,0.68,1.42,NBA,2021-02-28,1.0,6.122074239441553,0.021289134438305705
381,1.0,Lakers,0.51,1.54,NBA,2021-02-28,1.0,4.591555679581165,0.01596685082872928
382,2.0,Pistons,0.41,1.93,NBA,2021-02-28,0.0,3.691250644369172,0.012836095764272559
383,3.0,Timberwolves,0.11,4.85,NBA,2021-02-28,0.0,0.9903355387331925,0.0034438305709023937
384,0.0,PSV,0.17,3.1,NPL,2021-02-28,0.0,1.5305185598603883,0.005322283609576426
385,0.0,Tondela,0.22,2.85,PPL,2021-02-28,1.0,1.980671077466385,0.006887661141804787
386,1.0,Nacional,0.06,5.6,PPL,2021-02-28,0.0,0.5401830211271959,0.0018784530386740327
387,0.0,Trabzonspor,0.23,2.65,TSL,2021-02-28,0.0,2.0707015809875844,0.00720073664825046
382,0.0,SønderjyskE,0.4,1.95,DSL,2021-03-01,0.0,14.821179135663128,0.05584415584415585
383,0.0,Magic,0.24,3.2,NBA,2021-03-01,0.0,8.892707481397878,0.03350649350649351
384,1.0,Pelicans,0.19,3.25,NBA,2021-03-01,1.0,7.040060089439986,0.02652597402597403
385,2.0,Spurs,0.36,2.34,NBA,2021-03-01,0.0,13.339061222096815,0.05025974025974027
386,3.0,Cavaliers,0.16,3.2,NBA,2021-03-01,1.0,5.928471654265252,0.022337662337662344
387,0.0,Moreirense,0.19,2.65,PPL,2021-03-01,0.0,7.040060089439986,0.02652597402597403
378,0.0,CoventryCity,0.16,2.95,ECL,2021-03-02,0.0,3.0702060886889817,0.012271386430678466
379,1.0,CardiffCity,0.28,2.1,ECL,2021-03-02,1.0,5.372860655205718,0.021474926253687316
380,0.0,Wigan,0.12,3.4,ELO,2021-03-02,0.0,2.302654566516736,0.009203539823008849
381,1.0,Blackpool,0.35,2.25,ELO,2021-03-02,0.0,6.716075819007147,0.02684365781710914
382,2.0,PlymouthArgyle,0.22,2.5,ELO,2021-03-02,0.0,4.22153337194735,0.016873156342182893
383,3.0,Shrewsbury,0.32,1.95,ELO,2021-03-02,0.0,6.140412177377963,0.02454277286135693
384,4.0,Peterborough,0.24,2.6,ELO,2021-03-02,0.0,4.605309133033472,0.018407079646017697
385,5.0,BurtonAlbion,0.22,2.4,ELO,2021-03-02,1.0,4.22153337194735,0.016873156342182893
386,0.0,Torino,0.09,7.5,ISA,2021-03-02,0.0,1.7269909248875523,0.006902654867256637
387,0.0,Heat,0.52,1.65,NBA,2021-03-02,0.0,9.97816978823919,0.03988200589970502
388,1.0,Spurs,0.45,1.65,NBA,2021-03-02,1.0,8.634954624437762,0.03451327433628319
389,0.0,GFK,0.42,1.74,TSL,2021-03-02,1.0,8.059290982808577,0.03221238938053097
374,0.0,DrawWatfordvWycombe,0.06,5.2,ECL,2021-03-03,0.0,0.6338910273932408,0.0026993865030674846
375,1.0,Rotherham,0.21,3.2,ECL,2021-03-03,1.0,2.2186185958763427,0.009447852760736196
376,0.0,Nîmes,0.12,4.9,FL1,2021-03-03,0.0,1.2677820547864815,0.005398773006134969
377,1.0,Metz,0.19,2.55,FL1,2021-03-03,0.0,2.0073215867452623,0.0085480572597137
378,2.0,Lorient,0.11,4.0,FL1,2021-03-03,0.0,1.1621335502209413,0.004948875255623721
379,3.0,Nantes,0.23,2.45,FL1,2021-03-03,0.0,2.4299156050074227,0.010347648261758689
380,0.0,Napoli,0.3,2.05,ISA,2021-03-03,0.0,3.1694551369662034,0.01349693251533742
381,1.0,ACMilan,0.38,1.8,ISA,2021-03-03,0.0,4.014643173490525,0.0170961145194274
382,2.0,Genoa,0.16,3.0,ISA,2021-03-03,0.0,1.690376073048642,0.007198364008179958
383,3.0,Benevento,0.17,3.4,ISA,2021-03-03,0.0,1.796024577614182,0.007648261758691206
384,0.0,ClubAmérica,0.19,2.65,MLM,2021-03-03,1.0,2.0073215867452623,0.0085480572597137
385,0.0,Cavaliers,0.14,3.1,NBA,2021-03-03,0.0,1.479079063917562,0.0062985685071574645
386,1.0,Magic,0.35,2.46,NBA,2021-03-03,0.0,3.6976976597939037,0.015746421267893655
387,2.0,Timberwolves,0.4,1.98,NBA,2021-03-03,0.0,4.2259401826216045,0.017995910020449896
388,3.0,Pelicans,0.59,1.43,NBA,2021-03-03,0.0,6.233261769366867,0.026543967280163595
389,4.0,Mavericks,0.66,1.39,NBA,2021-03-03,1.0,6.9728013013256485,0.02969325153374233
390,5.0,TrailBlazers,0.4,1.98,NBA,2021-03-03,1.0,4.2259401826216045,0.017995910020449896
391,6.0,Kings,0.23,2.46,NBA,2021-03-03,1.0,2.4299156050074227,0.010347648261758689
385,0.0,Fulham,0.14,4.0,EPL,2021-03-04,0.0,4.310334847037153,0.01962616822429907
386,0.0,Celtics,0.75,1.3,NBA,2021-03-04,1.0,23.091079537699034,0.10514018691588786
387,1.0,Nuggets,0.45,1.63,NBA,2021-03-04,1.0,13.854647722619422,0.06308411214953272
388,2.0,Grizzlies,0.28,3.15,NBA,2021-03-04,0.0,8.620669694074307,0.03925233644859814
389,3.0,Heat,0.29,2.36,NBA,2021-03-04,1.0,8.92855075457696,0.04065420560747664
390,4.0,Spurs,0.59,1.41,NBA,2021-03-04,0.0,18.164982569656573,0.08271028037383178
391,5.0,Suns,0.71,1.43,NBA,2021-03-04,1.0,21.85955529568842,0.09953271028037385
392,0.0,Valencia,0.13,3.8,LLA,2021-03-05,0.0,3.8147360356435076,0.016900000000000002
374,0.0,MelbourneVic,0.15,4.4,AAL,2021-03-06,0.0,1.2345228344167847,0.005563186813186813
375,0.0,SwanseaCity,0.23,2.55,ECL,2021-03-06,1.0,1.8929350127724032,0.008530219780219781
376,0.0,Wigan,0.1,3.7,ELO,2021-03-06,1.0,0.8230152229445231,0.003708791208791209
377,1.0,HullCity,0.59,1.54,ELO,2021-03-06,1.0,4.8557898153726855,0.02188186813186813
378,2.0,Doncaster,0.36,1.95,ELO,2021-03-06,1.0,2.962854802600283,0.013351648351648352
379,3.0,LincolnCity,0.31,2.3,ELO,2021-03-06,1.0,2.5513471911280217,0.011497252747252749
380,4.0,SwindonTown,0.11,4.5,ELO,2021-03-06,0.0,0.9053167452389754,0.00407967032967033
381,5.0,OxfordUnited,0.28,2.3,ELO,2021-03-06,0.0,2.3044426242446647,0.010384615384615384
382,6.0,Peterborough,0.41,1.91,ELO,2021-03-06,0.0,3.3743624140725443,0.015206043956043955
383,0.0,Burnley,0.12,5.6,EPL,2021-03-06,0.0,0.9876182675334277,0.004450549450549451
384,1.0,SheffieldUtd,0.17,3.6,EPL,2021-03-06,0.0,1.3991258790056893,0.006304945054945056
385,2.0,AstonVilla,0.28,2.4,EPL,2021-03-06,0.0,2.3044426242446647,0.010384615384615384
386,0.0,Eintracht,0.39,1.91,GPL,2021-03-06,0.0,3.20975936948364,0.014464285714285716
387,1.0,SCFreiburg,0.06,5.2,GPL,2021-03-06,0.0,0.49380913376671387,0.0022252747252747254
388,2.0,Dortmund,0.1,5.1,GPL,2021-03-06,0.0,0.8230152229445231,0.003708791208791209
389,0.0,Valladolid,0.18,3.1,LLA,2021-03-06,1.0,1.4814274013001416,0.006675824175824176
390,1.0,Elche,0.04,6.5,LLA,2021-03-06,1.0,0.32920608917780925,0.0014835164835164836
391,0.0,ClubAmérica,0.27,2.2,MLM,2021-03-06,1.0,2.2221411019502124,0.010013736263736264
392,0.0,AljamainSterling,0.37,2.0,MMA,2021-03-06,1.0,3.0451563248947355,0.013722527472527474
393,1.0,DrewDober,0.47,4.5,MMA,2021-03-06,0.0,3.868171547839258,0.01743131868131868
394,2.0,JosephBenavidez,0.3,2.14,MMA,2021-03-06,0.0,2.4690456688335694,0.011126373626373627
395,3.0,RogerioBontorin,0.3,2.16,MMA,2021-03-06,0.0,2.4690456688335694,0.011126373626373627
396,4.0,KennedyNzechukwu,0.28,3.05,MMA,2021-03-06,1.0,2.3044426242446647,0.010384615384615384
397,5.0,JakeMatthews,0.42,2.88,MMA,2021-03-06,0.0,3.4566639363669966,0.015576923076923077
398,6.0,LivinhaSouza,0.23,2.9,MMA,2021-03-06,0.0,1.8929350127724032,0.008530219780219781
399,7.0,AalonCruz,0.31,2.44,MMA,2021-03-06,0.0,2.5513471911280217,0.011497252747252749
400,8.0,TrevinJones,0.23,2.98,MMA,2021-03-06,1.0,1.8929350127724032,0.008530219780219781
401,0.0,RKC,0.12,5.4,NPL,2021-03-06,0.0,0.9876182675334277,0.004450549450549451
